conversation_root_id,tweet_id,customer_message,intent,context
128157,128157,"Highly disappointed in @115821. How is it possible that 3 minutes after I place an order that I can’t cancel it because it’s already shipping, &amp; then expect me to pay return shipping charges? Hell no.",Delivery and order fulfillment,"CUSTOMER: Highly disappointed in @115821. How is it possible that 3 minutes after I place an order that I can’t cancel it because it’s already shipping, &amp; then expect me to pay return shipping charges? Hell no.
AmazonHelp: @144790 I'm sorry for any inconvenience! We're happy to review any available options with you here: https://t.co/hApLpMlfHN. ^EZ
CUSTOMER: @AmazonHelp I sent an email already. It’s not even scheduled to be delivered until Friday December 1st so how would it be already shipping? It doesn’t take over a week.
AmazonHelp: @144790 I recommend getting in touch via the Phone or Chat options for live-assistance. ^EZ
CUSTOMER: @AmazonHelp I called 3 minutes after it was placed &amp; the rude girl on the phone told me it was already shipping, &amp; that id have to wait for it to deliver &amp; pay return shipping. 🤷🏻‍♀️"
1760502,1760502,Fuming @AmazonHelp had a notification to say my parcel was delivered today.Been in all day no parcel+no card as to where it is!  😏,Delivery and order fulfillment,"CUSTOMER: Fuming @AmazonHelp had a notification to say my parcel was delivered today.Been in all day no parcel+no card as to where it is!  😏
AmazonHelp: @529866 Sorry about this! We're here to help! Have you had the chance to view some helpful tips here?: https://t.co/kt3S5xbsFs ^VB
CUSTOMER: @AmazonHelp That’s not really going to help , I’ve looked around and nowhere to be seen and no card posted to say where it is
AmazonHelp: @529866 Who was the courier of your parcel, Shell? Let's try reaching them for additional insight: https://t.co/cfNf6kZkxl ^FD
CUSTOMER: @AmazonHelp  https://t.co/s4mUO1hkUy
CUSTOMER: @AmazonHelp Thanks does that help
AmazonHelp: @529866 On the page that you sent, go ahead and click on the tracking number. What does it say who the carrier is there? ^MH
CUSTOMER: @AmazonHelp That’s all it says https://t.co/MLTCkPTMbw"
2332382,2332382,"@115821 what's the point paying for Prime when 2day shipping turns into 3-4day shipping?! This is a constant issue lately, what's the deal?!",Delivery and order fulfillment,"CUSTOMER: @115821 what's the point paying for Prime when 2day shipping turns into 3-4day shipping?! This is a constant issue lately, what's the deal?!
AmazonHelp: @675113 I'm sorry to hear we've disappointed you. Have we missed the delivery date given in your confirmation email? ^KP
CUSTOMER: @AmazonHelp Just really irritated. Delivery date was yesterday. Out for delivery now. This isn't the first time, seems to be a more common issue"
2260766,2260766,"Dear @115821 
How would i buy a one year prime subscription for a friend this christmas. Is this possible? Can i just buy a gift card?",Prime membership and benefits,"CUSTOMER: Dear @115821  How would i buy a one year prime subscription for a friend this christmas. Is this possible? Can i just buy a gift card?
AmazonHelp: @658268 To purchase Prime as a gift, check out our help page via this link: https://t.co/5T7tmC7aMW ^KI
CUSTOMER: @AmazonHelp Thank you
AmazonHelp: @658268 No problem! Please let us know if you need anything else! ^AD"
558456,558456,"@25480 @AmazonHelp So I pre-ordered the FTL double-LP back in October, then they sent me a notice for a response because of a delay on their end— I respond, and then NEVER heard back for delivery. Checked and it’s out of stock. What do?",Delivery and order fulfillment,"CUSTOMER: @25480 @AmazonHelp So I pre-ordered the FTL double-LP back in October, then they sent me a notice for a response because of a delay on their end— I respond, and then NEVER heard back for delivery. Checked and it’s out of stock. What do?
AmazonHelp: @250472 I'm sorry for the delay and that it's out of stock, Jun! If you responded to the e-mail that you still wanted the LP, we'll ship it to you as soon as we have more stock. We'll also notify you when we're ready to do so. ^AM
CUSTOMER: @AmazonHelp Nevermind. I see that it’s still in stock on @25480’s web page and will just order from there.
CUSTOMER: @AmazonHelp @25480 It’s just a little aggravating because it was a pre-order, and I could’ve saved on shipping by lumping it in with a more recent iam8bit order. :("
1627527,1627527,"@115850 @132994 the replacement order was dispatched, but after few days it was cancelled for unknown reasons and refund was initiated",Delivery and order fulfillment,"CUSTOMER: @115850 @132994 the replacement order was dispatched, but after few days it was cancelled for unknown reasons and refund was initiated
AmazonHelp: @497046 Apologies for the experience you had. Please contact us here: https://t.co/vlvfJr4nN9 and we’ll be glad to help you. ^NK"
1127963,1127963,@115830 why do you use DPD to deliver. Never arrives next day even though I have prime,Delivery and order fulfillment,"CUSTOMER: @115830 why do you use DPD to deliver. Never arrives next day even though I have prime
AmazonHelp: @385929 I'm so sorry for the delay! We aim to deliver by the date given in your confirmation e-mail. Have we missed that date? ^TK
CUSTOMER: @AmazonHelp The DPD driver couldn't get into my building so I have arranged to collect it but it will not be available until tomorrow
AmazonHelp: @385929 Have you reached out to the carrier directly? ^RS
CUSTOMER: @AmazonHelp They said that the parcel has to back to be re labelled and then be at the collection point tomorrow even though the store is 5 minutes away
AmazonHelp: @385929 Sorry to hear that, its not what we want you to experience ^AS
CUSTOMER: @AmazonHelp DPD never get into the building despite other companies managing it. This has added a day to delivery when the email said it would be today
AmazonHelp: @385929 sorry to hear that, is it a business or residential address? ^AS"
975765,975765,"@AmazonHelp お気遣い感謝いたします(*^^*)
ありがとうございました。",Other/Unclear/non-substantive,"CUSTOMER: @AmazonHelp お気遣い感謝いたします(*^^*) ありがとうございました。
AmazonHelp: @351237 とんでもないことでございます。どうぞよろしくお願いいたします。TN"
2327583,2327583,@AmazonHelp which courier does tracking numbers that start with a Q belong to ?,Delivery and order fulfillment,"CUSTOMER: @AmazonHelp which courier does tracking numbers that start with a Q belong to ?
AmazonHelp: @320892 Hi there! You can check the specific courier here: https://t.co/aaDyEzjw8c. Can you please tell us what's going on? ^JM
CUSTOMER: @AmazonHelp i'm trying to find which courier is going to be delivering my order later today
AmazonHelp: @320892 Sure thing, Dan! You can find the carrier here: https://t.co/aaDyEz1VgE Let us know if you need anything else! ^AD
CUSTOMER: @AmazonHelp Can you find out which courier ?"
1869787,1869787,Big market for for a player like @115850 is health checkup.,Other/Unclear/non-substantive,"CUSTOMER: Big market for for a player like @115850 is health checkup.
AmazonHelp: @381186 Hello, I'll be sure to pass on your comments to the concerned team. ^NS"
2898836,2898836,Sérieux @132743 ? Colis déposé tel quel dans ma boite aux lettres... J'espère que tout est dedans et intact... Cc @120533 https://t.co/zQDUyz5RL5,Other/Unclear/non-substantive,"CUSTOMER: Sérieux @132743 ? Colis déposé tel quel dans ma boite aux lettres... J'espère que tout est dedans et intact... Cc @120533 https://t.co/zQDUyz5RL5
AmazonHelp: @803112 Bonsoir, je suis sincèrement navrée pour cela. Je vous prie de vérifier le contenu et nous tenir au courant. ^MA
CUSTOMER: @AmazonHelp a priori tout est OK et en bon état, après vous n'y etes pour rien, c'est plutot la poste qui merde pour changer
AmazonHelp: @803112 Je vous remercie pour votre compréhension, vous pouvez également nous laisser une évaluation sur l’emballage via : https://t.co/5iBXQUl2Fs afin qu'on remonte cela.  ^KE"
2764466,2764466,アマmusic 凄くいい〜 古くてマニアックなものも意外にある！プライム入ってて良かった,Other/Unclear/non-substantive,"CUSTOMER: アマmusic 凄くいい〜 古くてマニアックなものも意外にある！プライム入ってて良かった
AmazonHelp: @773252 (*´∇｀*).｡oO（新旧いろいろな楽曲がございますので、ぜひたくさん聴いてくださいね♪）TN"
2745901,2745901,"Well done not  @115830 13 months to deliver a book. No order updates, nothing. So long I forgot about the order and thought it was a mistake when it arrived Call that #service ?",Delivery and order fulfillment,"CUSTOMER: Well done not  @115830 13 months to deliver a book. No order updates, nothing. So long I forgot about the order and thought it was a mistake when it arrived Call that #service ?
AmazonHelp: @768986 Not all orders are available to ship right away. We do our best to provide you with an accurate delivery estimate at checkout, but in some cases you'll be sent an e-mail when we have a more accurate time-frame. To review return options: https://t.co/ijxJ9jCwr9 ^AF
CUSTOMER: @AmazonHelp DA FUQ 13 months. Stretching the limit there"
2728988,2728988,"@AmazonHelp 
I activated the Amazon Trial prime and £ 1 was deducted from my Visa card !",Prime membership and benefits,"CUSTOMER: @AmazonHelp  I activated the Amazon Trial prime and £ 1 was deducted from my Visa card !
AmazonHelp: @765144 It sounds like you may be seeing an authorisation. You can find more info on these charges here: https://t.co/XdqfK3zGUs ^BG
CUSTOMER: @AmazonHelp Does this mean that the amount will be refunded to Visa ?"
2605248,2605248,@115830 apparently this is an acceptable place to leave parcels now! No cover from rain or hiding from prying eyes!! https://t.co/6WC8tFeuA7,Other/Unclear/non-substantive,"CUSTOMER: @115830 apparently this is an acceptable place to leave parcels now! No cover from rain or hiding from prying eyes!! https://t.co/6WC8tFeuA7
AmazonHelp: @737118 Oh no! We'd like to look into this further with you. When you have a chance, please reach out here: https://t.co/JzP7hlA23B ^VB"
2184504,2184504,"Il #maltempo era arrivato da un pezzo,
dovevo tornare a casa sotto il #temporale. 
Le ricerche su #Amazon erano durate mesi
ora le nuove #Clarks andavano portate in salvo… 
sembrava impossibile, ma ce l'ho fatta✅

Buste della mondezza, PROTEZIONE VERA! 
#twitter280 https://t.co/TyxeIFZwmR",Other/Unclear/non-substantive,"CUSTOMER: Il #maltempo era arrivato da un pezzo, dovevo tornare a casa sotto il #temporale.  Le ricerche su #Amazon erano durate mesi ora le nuove #Clarks andavano portate in salvo…  sembrava impossibile, ma ce l'ho fatta✅  Buste della mondezza, PROTEZIONE VERA!  #twitter280 https://t.co/TyxeIFZwmR
AmazonHelp: @639847 A mali estremi... 💪😆 ^AP"
1208364,1208364,"@AmazonHelp I left specific instructions for my delivery, Item was not received and it says delivered.
 Order# 114-6470303-3753861",Delivery and order fulfillment,"CUSTOMER: @AmazonHelp I left specific instructions for my delivery, Item was not received and it says delivered.  Order# 114-6470303-3753861
AmazonHelp: @403717 Hello- Was tracking provided? Does it advise where it has been delivered? ^NV
CUSTOMER: @AmazonHelp it says delivered to a Mr Garland which I have no neighbor by that name, or any of my apartment employees by that name.
AmazonHelp: @403717 Thank you for the update. We'd like to work through available options with you via phone or chat: https://t.co/hApLpMlfHN ^MW"
