conversation_root_id,customer_message,amazonhelp_response
2465359,"When your package is supposed to come on Friday, but it's Sunday and you've been on hold for 25 minutes. What's the hype about @115821 ?","@705515 That isn't the experience we expect! Please, keep us posted on the outcome of the phone call, we're here for you! ^JE"
534093,Dear @115821 I’m not very happy with you now. You mess up delivery of my order. It’s 7 days delayed. I’m a prime member for Pete’s sake! Now you tell me your 2 CS agents I previously talked to lied to me?!?@AmazonHelp,"@243705 I'm terribly sorry to hear your order has been delayed! When you spoke with us, what were you advised? ^RO"
1027529,@115850 I don't Recharge any Thing on Amazon Pay Balance. Will I get ₹101 Cashback ?,@363147 I couldn't comprehend your concern. Could you elaborate the issue so that we can assist you accordingly? ^SQ
1061332,"@115821 been ripped off by two sellers. NEED to speak to a human at amazon, not a Q&amp;Q page. How can i reach a human by phone please?",@311030 Please follow the prompts in the link provided and choose the phone option for live assistance: https://t.co/JzP7hlA23B ^TG
2843694,"@AmazonHelp hi, I have ordered a product this afternoon which was prime so instead of it arriving tomorrow it's supposedly coming on Thursday, does this not go against the idea of prime? It's not exactly any benefit to be on prime membership when this happens. 😕","@791109 Hello! What was the original date shown at checkout? Did that date change? Please let us know, we're here to help! ^JY"
2940288,@115830 some great overkill on the boxing and packaging! Kinda got my hopes up it would be something amazing! https://t.co/baoRc4TRfR,@812628 Sorry for any troubles caused! You can leave your feedback for the packaging of this order here: https://t.co/YsujUWLJtP ^TH
2967749,おいおいおいアマゾンプライムビデオ優秀すぎでしょ！！！！！！！！！！！！！！！！！,"@818689 いつもAmazonをご利用いただきありがとうございます！
(*´ω｀*).｡oO(ぜひ、お楽しみください・・・✨✨) 　MH"
765723,"@115830 my partner and I have had two deliveries ""undeliverable"" in the last week because our address is ""invalid"", but we've been ordering to this address for the last 2 years. One delivery was a lightning deal so can't even reorder.","@303000 Sorry to hear. Have you been in touch regarding this? If so, what was advised? ^TP"
218180,@115821 why I order with 2 day shipping on Saturday and my order just now ship?????????? Y??????,"@168018 Two-Day refers to the time once it ships. Some items have additional processing, we include that into the date given. ^LI"
1660435,アマゾンファイアが勝手に再起動する。気持ち悪い。,@506521 アマゾンです。ご迷惑をおかけしております。カスタマーサービスにて状況を確認させていただきます。こちらからご連絡ください。https://t.co/NtNAX37Sr4 ET
2905032,"@115821 Your #amzl shipping stinks! I've had packages delivered to my office for 10+ years but the random, unprofessional people you employ can't seem to find it! Leave shipping to USPS, UPS, and FedEx!","@804487 I'm sorry for this poor delivery experience, Bill! That's definitely not the service we strive to provide. I'd like to have a specialist take a look into these delivery issues for you. At your convenience please leave us some information here: https://t.co/4jCfDxkFjP ^TH"
1727996,"Dear @115850 my mother's bday is on 14th Nov, missed the great Indian sale. Want one mobile phone to gift her. Pls be the saviour.",@522529 Please stay tuned to our website for any upcoming deals on mobiles. ^AP
661477,@AmazonHelp what is up with your tracking lately. My order says will deliver today by 8. But status says prepping to ship? #Amazon,@277609 I'm sorry for the wait! Packages can still show up by 8 PM. Please keep us posted. ^JM
1936459,@AmazonHelp can you please help me with my current account please check direct messages,"@576121 Hi, we have your messages and will reply shortly. ^KI"
437916,"アマゾン恐ろしいな…
昨日の23：45頃に注文して今14：45前に到着した
その間15時間もかかってない","@219026 ( ´∀｀)bｸﾞｯ! 
Amazonをご利用いただき、誠にありがとうございます！
無事にお届けできて何よりでした。またのご利用お待ちしております(*´︶`*) TY"
607223,"ほーん、俺ってamazonプライムに入ってたのね…今知った…
ウォーキングデッド見放題じゃん…ビデオ借りなくてよかったじゃん…",@264300 失礼いたします。意図しない登録のご様子ですが、よろしければこちらのヘルプページもご参照いただき、特典をご活用いただけたら幸いです。https://t.co/FJh7vAncqv プライム・ビデオでは様々なジャンルの作品をご用意しております。RI
399916,@115850 @149473 Horrible service from Amazon and Blue Dart. https://t.co/1snLqr2PMH,@210297 We've responded to your query here: https://t.co/XmBiLREkWL. ^HD
1578410,@115850 Your customer service is a logistical nightmare.,@486106 We ship &amp; deliver orders as per the estimates shared. Could you let us know if we've missed the date mentioned. ^GS
27880,@115850 worst return policy I have ever seen in any online shopping website.,"@122101 Could you please elaborate the issue so that we can assist you. ^SU(2/2) @122101 We're sorry to hear that you're disappointed with our returns policy, I'll forward this feedback to our team internally. ^SU(1/2)"
175349,"Really frustrating when Amazon's #amzl shipping fails to deliver your order for the 2nd time in a week. Customer service doesn't help either – I don't want another refund, I want the things I've ordered. This is ridiculous @AmazonHelp I've never had an issue with other carriers","@157180 I'm sorry for the frustrating experience, Bekka! When you reached out to us, what additional information was provided?  ^JP"
539784,Hey @AmazonHelp where the heck is my Beyoncé LP that I preordered back in June?,@245188 I can understand your frustration! What is the tracking currently showing? You can view that information here:  https://t.co/Y5jpI9gRhE  Let us know we are here to help! ^DJ
2319015,アマゾンて配達予定日過ぎることもある？だんだん腹立ってきたw,@672199 (2/2)なお、Amazonマーケットプレイスの出品者が販売、発送する商品の場合、以下リンクをご参照のうえ直接出品者へお問い合わせくださいますようお願いいたします。 https://t.co/MtlmlvvBKB HM @672199 (1/2)ご迷惑をおかけしております。Amazon発送商品でしょうか？ご注文を確認させていただきたく存じますので、よろしければ以下リンクよりカスタマーサービスにお問合せください(24時間対応)  https://t.co/J6YEizo6qC HM
1290442,@AmazonHelp What does a customer do when their account is stolen? My wife's account has been stolen. I've called 3 times and can't get help.,@120784 I'm sorry for the trouble! Our Account Specialists will be able to assist! Please visit us here: https://t.co/jzvkhdlrK5 ^WT
1746115,Hat man prime und sonic forces kommt trotzdem nicht pünktlich oder sogar 3 Tage später. Schlechter Service @AmazonHelp,@526452 Hast du das schon bei unserem Kundenservice zur weiteren Überprüfung weitergegeben? ^MS
1593991,Amazonでたくさんお買い物した,@489865 |∀・).｡oO(たくさんお買い物、ありがとうございます・・・！🙇‍♂️✨✨)　MH
2724516,アマゾンミュージックがFIREHDでマイミュージック以外開けないんだが( ﾟーﾟ),@764176 ご不便をおかけしております。恐れ入りますが、Wi-Fiの接続環境を今一度ご確認ください。また、すでにお試し済みの場合はご容赦いただきたいのですが、端末の電源ボタン40秒間長押しによる再起動をお試しください。https://t.co/g8LBW99tiE RI
2011970,Attention: No video on Primevideo is playing! I have been trying for half hour! Please fix it! @119625,@594940 Apologies for the trouble with streaming the videos. Please connect with us here: https://t.co/pRp8j7k4hF. We'll check it. ^HD
47949,@115821 this is ridiculous! My drum head came in a broken box and is warped and ripped https://t.co/gqxCT5oUXa,@126722 I'm sorry your order arrived damaged. You can view your available options here: https://t.co/2P2S6QOiUd ^CO
1768261,HEY AMAZON THIS ISN'T MY HOUSE!! @115821 https://t.co/bce1UOF7bj,"@531657 Oh no, I'm sorry for the trouble! Can you confirm who the carrier is for this order: https://t.co/Y5jpI9gRhE? ^WM"
2341949,Chouette enfin disponible sur @120533 un cadeau que ma fille attend pour noël le livre de @91694 https://t.co/cTe6dMjzaj,"@677420 C’est un excellent livre, plein de gourmandises 😍 Quel âge a votre fille ? ^ASZ"
2984600,"¿Por qué mandan tanta basura de correo, tío @116875 ? Es increíble la cantidad de spam que he recibido de ustedes los últimos días. Ya Párenle, es demasiado molesto. #Amazon #Spam @AmazonHelp https://t.co/vKtrQkENfp","@434862 Hola, lamentamos el inconveniente. Puedes modificar las preferencias de tu correo electrónico, siguiendo las instrucciones que se encuentran en el siguiente enlace: https://t.co/iDDHsujWkn ^AV"
1207990,@115830 Received these two boxed posters with enough packaging for a small adult to curl up in. #reducewaste https://t.co/juOiCGTbl9,"@403643 Hi, sorry to see that. It looks excessive. Please submit more packaging feedback here: https://t.co/fxgZ6hTrFA. ^JJ"
1690833,Always fun when @115821 marks your package as delivered and it's nowhere to be seen,@513310 I'm sorry to hear this! Have you tried the tips listed here: https://t.co/vsQc3wFq2C to help locate your item? ^KP
